success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,rt,response,task,correct_response,correct,pred_class
TRUE,FALSE,[],[],[],preload,0,1371,0.0-0.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,,,,,,
,,,,,html-button-response,1,9656,0.0-1.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,8285,0,,,,
,,,,,html-button-response,2,63312,0.0-2.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,53652,0,,,,
,,,,,html-button-response,3,162189,0.0-3.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,98878,0,,,,
,,,,,html-keyboard-response,4,163949,0.0-4.0-0.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,5,266054,0.0-4.0-1.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,102066,1,response_1,Andrena flavipes,TRUE,
,,,,,html-keyboard-response,6,266562,0.0-4.0-0.1,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,7,293653,0.0-4.0-1.1,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,27079,3,response_1,Bombus hortorum,TRUE,
,,,,,html-keyboard-response,8,294410,0.0-4.0-0.2,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,9,320054,0.0-4.0-1.2,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,25563,4,response_1,Bombus lucorum,TRUE,
,,,,,html-keyboard-response,10,320559,0.0-4.0-0.3,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,11,375863,0.0-4.0-1.3,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,55298,3,response_1,Bombus lucorum,FALSE,
,,,,,html-keyboard-response,12,376371,0.0-4.0-0.4,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,13,386208,0.0-4.0-1.4,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,9832,1,response_1,Andrena flavipes,TRUE,
,,,,,html-keyboard-response,14,386709,0.0-4.0-0.5,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,15,407056,0.0-4.0-1.5,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,20339,5,response_1,Bombus pratorum,TRUE,
,,,,,html-button-response,16,410369,0.0-5.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,3310,0,,,,
,,,,,html-keyboard-response,17,410624,0.0-6.0-0.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,18,484599,0.0-6.0-1.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,73969,3,response_pred,Bombus pratorum,FALSE,Bombus lucorum
,,,,,html-keyboard-response,19,485352,0.0-6.0-0.1,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,20,494349,0.0-6.0-1.1,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,8990,2,response_pred,Andrena fulva,TRUE,Andrena fulva
,,,,,html-keyboard-response,21,495105,0.0-6.0-0.2,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,22,536312,0.0-6.0-1.2,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,41198,3,response_pred,Bombus lucorum,FALSE,Bombus hortorum
,,,,,html-keyboard-response,23,537070,0.0-6.0-0.3,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,24,543259,0.0-6.0-1.3,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,6171,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes
,,,,,html-keyboard-response,25,543514,0.0-6.0-0.4,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,26,599990,0.0-6.0-1.4,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,56465,3,response_pred,Bombus hortorum,TRUE,Bombus pratorum
,,,,,html-keyboard-response,27,600495,0.0-6.0-0.5,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,28,626434,0.0-6.0-1.5,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,25932,5,response_pred,Andrena bicolor,FALSE,Andrena bicolor
,,,,,html-button-response,29,628086,0.0-7.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,1649,0,,,,
,,,,,html-keyboard-response,30,628344,0.0-8.0-0.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,31,642593,0.0-8.0-1.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,14238,2,response_2,Andrena fulva,TRUE,
,,,,,html-keyboard-response,32,643350,0.0-8.0-0.1,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,33,659013,0.0-8.0-1.1,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,15651,2,response_2,Andrena fulva,TRUE,
,,,,,html-keyboard-response,34,659517,0.0-8.0-0.2,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,35,680707,0.0-8.0-1.2,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,21182,5,response_2,Bombus pratorum,TRUE,
,,,,,html-keyboard-response,36,681466,0.0-8.0-0.3,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,37,715189,0.0-8.0-1.3,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,33717,0,response_2,Andrena bicolor,TRUE,
,,,,,html-keyboard-response,38,715697,0.0-8.0-0.4,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,39,732841,0.0-8.0-1.4,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,17136,4,response_2,Bombus hortorum,FALSE,
,,,,,html-keyboard-response,40,733349,0.0-8.0-0.5,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,null,null,fixation,,,
,,,,,image-button-response,41,749009,0.0-8.0-1.5,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,15655,0,response_2,Andrena bicolor,TRUE,
,,,,,html-button-response,42,752436,0.0-9.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,3424,0,,,,
,,,,,html-button-response,43,753799,0.0-10.0,10,1,2023-03-14 19:08:02,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Macintosh,Firefox,110,OS X,10.15,1360,0,,,,
TRUE,FALSE,[],[],[],preload,0,1175,0.0-0.0,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,,,,,,
,,,,,html-button-response,1,10534,0.0-1.0,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,9350,0,,,,
,,,,,html-button-response,2,62053,0.0-2.0,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,51511,0,,,,
,,,,,html-button-response,3,151611,0.0-3.0,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,89542,0,,,,
,,,,,html-keyboard-response,4,153143,0.0-4.0-0.0,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,5,231076,0.0-4.0-1.0,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,77867,0,response_1,Andrena bicolor,TRUE,
,,,,,html-keyboard-response,6,231609,0.0-4.0-0.1,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,7,244115,0.0-4.0-1.1,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,12449,1,response_1,Andrena flavipes,TRUE,
,,,,,html-keyboard-response,8,244630,0.0-4.0-0.2,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,9,290345,0.0-4.0-1.2,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,45654,4,response_1,Bombus pratorum,FALSE,
,,,,,html-keyboard-response,10,291132,0.0-4.0-0.3,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,11,306235,0.0-4.0-1.3,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,15046,5,response_1,Andrena fulva,FALSE,
,,,,,html-keyboard-response,12,306742,0.0-4.0-0.4,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,13,320119,0.0-4.0-1.4,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,13323,2,response_1,Andrena fulva,TRUE,
,,,,,html-keyboard-response,14,320374,0.0-4.0-0.5,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,15,336524,0.0-4.0-1.5,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,16118,0,response_1,Andrena bicolor,TRUE,
,,,,,html-button-response,16,344882,0.0-5.0,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,8340,0,,,,
,,,,,html-keyboard-response,17,345141,0.0-6.0-0.0,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,18,360835,0.0-6.0-1.0,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,15636,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes
,,,,,html-keyboard-response,19,361594,0.0-6.0-0.1,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,20,386611,0.0-6.0-1.1,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,24966,3,response_pred,Bombus lucorum,FALSE,Bombus hortorum
,,,,,html-keyboard-response,21,387374,0.0-6.0-0.2,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,22,401122,0.0-6.0-1.2,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,13723,5,response_pred,Bombus pratorum,TRUE,Bombus lucorum
,,,,,html-keyboard-response,23,401877,0.0-6.0-0.3,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,24,418913,0.0-6.0-1.3,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,16993,2,response_pred,Andrena bicolor,FALSE,Andrena bicolor
,,,,,html-keyboard-response,25,419167,0.0-6.0-0.4,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,26,437084,0.0-6.0-1.4,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,17863,4,response_pred,Bombus hortorum,FALSE,Bombus pratorum
,,,,,html-keyboard-response,27,437594,0.0-6.0-0.5,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,28,451641,0.0-6.0-1.5,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,14008,0,response_pred,Andrena fulva,FALSE,Andrena fulva
,,,,,html-button-response,29,461843,0.0-7.0,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,10189,0,,,,
,,,,,html-keyboard-response,30,462606,0.0-8.0-0.0,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,31,479857,0.0-8.0-1.0,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,17230,3,response_2,Bombus hortorum,TRUE,
,,,,,html-keyboard-response,32,480116,0.0-8.0-0.1,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
,,,,,image-button-response,33,495874,0.0-8.0-1.1,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,15726,3,response_2,Bombus hortorum,TRUE,
,,,,,html-keyboard-response,34,496633,0.0-8.0-0.2,13,1,2023-03-14 20:25:51,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",iPhone,Safari,15.5,iOS,15_5,null,null,fixation,,,
