success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,rt,response,task,correct_response,correct,pred_class,fbclid
,,,,,html-keyboard-response,21,430911,0.0-6.0-0.2,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,null,null,fixation,,,,
,,,,,image-button-response,22,433928,0.0-6.0-1.2,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,3003,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes,
,,,,,html-keyboard-response,23,434690,0.0-6.0-0.3,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,null,null,fixation,,,,
,,,,,image-button-response,24,440257,0.0-6.0-1.3,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,5540,5,response_pred,Bombus pratorum,TRUE,Bombus lucorum,
,,,,,html-keyboard-response,25,441018,0.0-6.0-0.4,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,null,null,fixation,,,,
,,,,,image-button-response,26,448736,0.0-6.0-1.4,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,7686,4,response_pred,Bombus lucorum,TRUE,Bombus hortorum,
,,,,,html-keyboard-response,27,448991,0.0-6.0-0.5,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,null,null,fixation,,,,
,,,,,image-button-response,28,471212,0.0-6.0-1.5,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,22210,0,response_pred,Andrena bicolor,TRUE,Andrena bicolor,
,,,,,html-button-response,29,490760,0.0-7.0,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,19542,0,,,,,
,,,,,html-keyboard-response,30,491271,0.0-8.0-0.0,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,null,null,fixation,,,,
,,,,,image-button-response,31,499331,0.0-8.0-1.0,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,8049,1,response_2,Andrena bicolor,FALSE,,
,,,,,html-keyboard-response,32,499591,0.0-8.0-0.1,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,null,null,fixation,,,,
,,,,,image-button-response,33,505555,0.0-8.0-1.1,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,5953,4,response_2,Bombus hortorum,FALSE,,
,,,,,html-keyboard-response,34,506314,0.0-8.0-0.2,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,null,null,fixation,,,,
,,,,,image-button-response,35,513021,0.0-8.0-1.2,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,6681,0,response_2,Andrena bicolor,TRUE,,
,,,,,html-keyboard-response,36,513279,0.0-8.0-0.3,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,null,null,fixation,,,,
,,,,,image-button-response,37,517887,0.0-8.0-1.3,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,4594,3,response_2,Bombus lucorum,FALSE,,
,,,,,html-keyboard-response,38,518650,0.0-8.0-0.4,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,null,null,fixation,,,,
,,,,,image-button-response,39,523090,0.0-8.0-1.4,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,4409,1,response_2,Andrena flavipes,TRUE,,
,,,,,html-keyboard-response,40,523599,0.0-8.0-0.5,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,null,null,fixation,,,,
,,,,,image-button-response,41,534244,0.0-8.0-1.5,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,10633,5,response_2,Bombus pratorum,TRUE,,
,,,,,html-button-response,42,537452,0.0-9.0,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,3203,0,,,,,
,,,,,html-button-response,43,538649,0.0-10.0,35,1,2023-03-21 17:10:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",WebKit,Chrome,111.0.0.0,AndroidOS,12,1193,0,,,,,
TRUE,FALSE,[],[],[],preload,0,2526,0.0-0.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,,,,,,,
,,,,,html-button-response,1,7379,0.0-1.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,4840,0,,,,,
,,,,,html-button-response,2,216561,0.0-2.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,209182,0,,,,,
,,,,,html-button-response,3,374335,0.0-3.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,157773,0,,,,,
,,,,,html-keyboard-response,4,375846,0.0-4.0-0.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,5,425328,0.0-4.0-1.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,49471,0,response_1,Andrena bicolor,TRUE,,
,,,,,html-keyboard-response,6,425582,0.0-4.0-0.1,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,7,441585,0.0-4.0-1.1,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,15995,4,response_1,Bombus pratorum,FALSE,,
,,,,,html-keyboard-response,8,442341,0.0-4.0-0.2,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,9,455147,0.0-4.0-1.2,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,12799,0,response_1,Andrena bicolor,TRUE,,
,,,,,html-keyboard-response,10,455401,0.0-4.0-0.3,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,11,462751,0.0-4.0-1.3,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,7341,0,response_1,Andrena flavipes,FALSE,,
,,,,,html-keyboard-response,12,463507,0.0-4.0-0.4,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,13,483499,0.0-4.0-1.4,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,19984,1,response_1,Bombus lucorum,FALSE,,
,,,,,html-keyboard-response,14,483754,0.0-4.0-0.5,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,15,494533,0.0-4.0-1.5,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,10771,5,response_1,Bombus lucorum,FALSE,,
,,,,,html-button-response,16,512483,0.0-5.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,17945,0,,,,,
,,,,,html-keyboard-response,17,513239,0.0-6.0-0.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,18,554788,0.0-6.0-1.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,41541,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes,
,,,,,html-keyboard-response,19,555295,0.0-6.0-0.1,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,20,577233,0.0-6.0-1.1,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,21924,2,response_pred,Andrena bicolor,FALSE,Andrena bicolor,
,,,,,html-keyboard-response,21,577741,0.0-6.0-0.2,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,22,588862,0.0-6.0-1.2,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,11113,4,response_pred,Bombus hortorum,FALSE,Bombus pratorum,
,,,,,html-keyboard-response,23,589369,0.0-6.0-0.3,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,24,594444,0.0-6.0-1.3,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,5066,4,response_pred,Bombus lucorum,TRUE,Bombus hortorum,
,,,,,html-keyboard-response,25,594699,0.0-6.0-0.4,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,26,601166,0.0-6.0-1.4,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,6458,5,response_pred,Bombus pratorum,TRUE,Bombus lucorum,
,,,,,html-keyboard-response,27,601671,0.0-6.0-0.5,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,28,610740,0.0-6.0-1.5,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,9059,2,response_pred,Andrena fulva,TRUE,Andrena fulva,
,,,,,html-button-response,29,623274,0.0-7.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,12529,0,,,,,
,,,,,html-keyboard-response,30,623781,0.0-8.0-0.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,31,637611,0.0-8.0-1.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,13819,3,response_2,Bombus hortorum,TRUE,,
,,,,,html-keyboard-response,32,638120,0.0-8.0-0.1,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,33,641455,0.0-8.0-1.1,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,3323,5,response_2,Andrena fulva,FALSE,,
,,,,,html-keyboard-response,34,641711,0.0-8.0-0.2,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,35,648946,0.0-8.0-1.2,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,7223,1,response_2,Andrena flavipes,TRUE,,
,,,,,html-keyboard-response,36,649453,0.0-8.0-0.3,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,37,655257,0.0-8.0-1.3,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,5793,2,response_2,Bombus pratorum,FALSE,,
,,,,,html-keyboard-response,38,655513,0.0-8.0-0.4,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,39,659988,0.0-8.0-1.4,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,4465,5,response_2,Bombus hortorum,FALSE,,
,,,,,html-keyboard-response,40,660498,0.0-8.0-0.5,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,null,null,fixation,,,,
,,,,,image-button-response,41,663926,0.0-8.0-1.5,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,3418,4,response_2,Andrena fulva,FALSE,,
,,,,,html-button-response,42,668079,0.0-9.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,4149,0,,,,,
,,,,,html-button-response,43,672275,0.0-10.0,39,1,2023-03-21 20:33:50,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",Macintosh,Safari,13.1.2,OS X,10_13_6,4192,0,,,,,
TRUE,FALSE,[],[],[],preload,0,6037,0.0-0.0,5,1,2023-03-17 8:13:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",Macintosh,Chrome,111.0.0.0,OS X,10_15_7,,,,,,,
,,,,,html-button-response,1,20059,0.0-1.0,5,1,2023-03-17 8:13:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",Macintosh,Chrome,111.0.0.0,OS X,10_15_7,14020,0,,,,,
,,,,,html-button-response,2,55323,0.0-2.0,5,1,2023-03-17 8:13:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",Macintosh,Chrome,111.0.0.0,OS X,10_15_7,35263,0,,,,,
,,,,,html-button-response,3,674609,0.0-3.0,5,1,2023-03-17 8:13:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",Macintosh,Chrome,111.0.0.0,OS X,10_15_7,619299,0,,,,,
,,,,,html-keyboard-response,4,676128,0.0-4.0-0.0,5,1,2023-03-17 8:13:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",Macintosh,Chrome,111.0.0.0,OS X,10_15_7,null,null,fixation,,,,
,,,,,image-button-response,5,748367,0.0-4.0-1.0,5,1,2023-03-17 8:13:52,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",Macintosh,Chrome,111.0.0.0,OS X,10_15_7,72227,0,response_1,Andrena bicolor,TRUE,,
